storeId	comment
29320	not really that great if you don't have an nyu meal plan to spend, but it's so close to campus it's hard to turn down for convince sake.
197679	closed on saturdays and sundays in the summer.
216811	probably the rudest workers you'll encounter. the prices seem to vary by day
125639	try the very berry coffee cake pretty good... but it's starbucks :\/ (via @foodspotting)
217394	all xmas latte flavors (caramel brûlée, gingerbread, pumpkin spice) are sooooo good!!!
129	this tip was brought to you by the electrical outlet here that works.
68295	they have holiday pastries now!
195788	big big smile you always have better service :d
226566	it's run by nyu so no starbucks card purchases or free wifi (you have to be an nyu student.)
40642	there is no free wi-fi here. what's up with that?
33463	strawberry surf rider all the way!
33463	there's 'secret menu' with awesome drinks like 'pink starburst' and 'chocolate covered strawberry'. they're both awesome!
28925	order pink starburst. one of the many flavors from the secret menu.
125665	low fat veggie cream cheese on an everything bagel slammin
17435	it's all about balance and this place gets it right. get sandwich and the ratio of
82569	we recommend making your next sandwich with orwasher's beer bread, especially for those unwilling to crack open brew during their lunch break.
193062	got some sufganiyot here for my boss, looked so good couldn't pass them up, little pricey but were huge hit at work, yummy as can be of course too.
193062	they make mean hot apple cider during the winter, hits the spot
22829	the frozen yogurt is pretty good.
9253	portions are enormous so order well
17435	get the dough flakes with chicken broth. do not bother with the seafood soup. overall, this place gets c in my book.
18406	i left this place, they served me rotten meat, grotesque!!!
14842	two.words. crackling chicken.
28925	babaganoush is babababangin here. the owner was really nice too.
51971	i always try to have something different, but the goat cheese salad is just too good!
9253	no coffee here
42214	try the fettuccine with salmon. it's delicious. their service is very friendly and amazingly fast.
103216	been searching for olive tapenade for long time. finally i found they serve it here with your bread in tomato paste. wonderful pairing up. great with dry white wine.
26168	some of the employees are amazing. some.
16028	the pumpkin pancakes are delicious!
50730	$1 pizza. perfect drunk food.
36721	they sell hookahs and shisha!
78141	great fish and one of my favorite brunch places. also has jazz on tuesdays and wednesdays.
30998	new addition is their vegetarian and pork vegetable gyoza shumai in machine in the heart of the restaurant's dining area. don't miss it! try all four kinds served in it!
38272	be very careful with raw seafood (crab, oyster) sometimes they're not fresh.
231094	best pizza in 5 boroughs hands down! the only people that disagree are the cheapskates!
121273	exceptional thin crust pizza!
153770	worth the trip!
169728	best on pizza on staten island however but don't come for ten bucks off!
54405	try the vodka pie amazing!
28196	best of the 3 locations in new york. prepare yourself for large portions and lots of salsa music. the red sangria is must, by the pitcher, it's sweeter that way
36551	churrasco (skirt steak) was delicious drinks were tasty, strong and reasonably priced and the appetizer chicken wings were great.
243558	great place, great food and really helpful and friendly waitresses and hostesses...
247274	best coffee for cold sunday morning
953	outdoor tables for sunny day. sandwiches n pastries
35591	its like everyone here has never been to an sbux before. damn tourists!
87874	agree that the morning is always slammed. great that they finally have someone out expediting orders for the line. makes all the difference.
2442	if you are looking for starbucks for their bathrooms, don't go to this one. not sure how or why, but they actually do not have bathrooms for customers.
116122	donuts are made on site and are often more fresh than at other dunkin donuts in the neighborhood. the morning crew on the weekend is extremely friendly and will remember your order.
116122	if you get the veggie flatbread, ask for it extra toasted when they send it through the toaster just once it isn't quite enough.
111137	worst service. i wondering why they are wearing starbucks uniform.
226771	happy hour! shrimp corndog and lobster slider!
15416	killer sunday happy hour 4-7pm.
21038	awesome (and large) lobster roll, great staff!
24772	ask to sit in kevin's section. he is the best server!
43388	try the kushi
27404	expensive (especially considering the healthier, more appropriate portions), but super noms.
72170	breakfast wraps are pretty tasty and filling and only $3.26 (incl. tax) right now. thai chicken wrap ostrich burger are also satisfying. smoothies = not worth the calories\/points.
23621	if you like waiting long time for your food, energy kitchen is the place to be.
49206	sit at one of the couches and you can steal the starbucks wifi. it's awesome.
196154	always coming here for the bison burgers. delicious. also awesome breakfast burritos.
20714	try the tex-mex wrap. very good.
196173	really good food, friendly and courteous staff!
196173	just had the chicken fajita wrap, pretty good. and the best part it only had 384 cal.
77887	what, they went to hunt that bison to alaska?
66227	bison egg wrap is pretty good. just needs some hot sauce.
134523	totally disagree with slow service comments. i'm here every single morning and they are always moving it!
61424	wow... you need to try two moms in the raw organic blueberry granola freakin' amazing!
24915	mini cucumber cream cheese sandwich is great snack
87874	the two patty special is winner every time and pineapple soda goes great with the spicy patty.
616	brunch here is great. whatever you do, get the biscuits and the honey butter. (and maybe side order of bacon)
82569	village voice is excited to have northern spy food co. at the 2012 choiceeats food fest! full list of restaurants here:
24436	best brunch in the hood definitely get the biscuits w\/ homemade jam to start, slow whisked scrambled eggs with bacon, and the deliciously fresh green salad. top it off with cucumber mint spritzer!
19732	they sell all sorts of locally made products like @liddabit sweets and early bird granola. get em!
82569	can't go wrong with the sunday dinner special, and might i recommend the chicken thigh sandwich?
44309	hey ask me to clear my plate 20 times. i feel really welcome. thanks! good food tainted tacky, hover-y service.
25152	they chill their gamay!!!!!!!!!
44739	sunday supper special. you'll leave stuffed!
89566	awesomely fresh food. kale salad is must. buttermilk biscuits w apple butter and pork sticky rolls are addictive. wash it all down w shandy. must return for lamb burger. (4 of 4 petals via fondu)
256098	be sure to try spy cup.
3744	try the slow whisked scrambled eggs (via @foodspotting)
34434	the strawberry-rhubarb seltzer is wonderful! same flanked are in the honeymoon in red cocktail, also good.
16255	not on the menu but order the cucumber mint spritzer for brunch
181940	love the food, hate the wine tumblers and wait attitude
953	unimpressed with the chicken-egg sandwich.
18993	warm blueberry muffins are clutch.
49343	steak sandwich baguette was nice and fresh, steak was little dry. fries were cold.
34476	terrible food. you might get lucky and get hair in your pizza.
183355	keep walking! don't stop. eff this place. and check my tips i'm never this upset to give negative review. bunch of lazy ass, rude, crooks!
82569	this choice eats attendee in 2010 brought tocino (sugar-achuete cured pork) sliders in purple yam rolls with grated green mango and chicken\/pork adobo skewers.
47769	not place you want to go if you want authentic filipino cuisine
27682	where are the burritos?
82569	anything with poached eggs is mind-blowingly delicious at this cafe!
1509	holy smokes the baked goods are nom-nom-nom delicious. not to be missed.
13880	sit at the bar on the far left, watch the room. for breakfast i recommend the eggs in spicy tomato sauce. it will wake you right up.
5347	impacable food, impecable service. have to come back to try suckling pig.
5183	the pork with crackling is in the top 3
23793	get everything! seating at the bar if the resto is full, make sure to put your name in though to be added to the roster. very accommodating and delicious food!
196154	the roman trattoria of the moment. danny meyer never ceases to amaze with stellar food and the best service standard in new york city. peppered chicken on arugula. so simple, so good.
24873	try the americitriana amazing! spicy eggs and tomato sauce (via @foodspotting)
175941	the maialino pork was very disappointing. it came with side of hash browns. yes, hash browns. next.
29831	actually preferred brunch to any other meal here!
103741	one of the best italian restaurants in manhattan amazing cochinillo!
23134	really good panino indiavolato!
54949	they have excellent coffee! sit at the communal table\/bar. enjoy the view of the park. extremely nice staff (servers and hostesses alike)!!!
38701	the presentation of the oysters and sashimi sampler are unreal! check them out.
16769	one of the best tasting menus in the city. can't go wrong with the crispy asparagus, oriental salad or sliced kobe beef.their green tea crepe is outstanding.
104	this place is for real. just get the cubano sandwich and you'll know what i mean.
6741	the seafood soup. seriously.
68409	it's all about the 7 oz. burgers. get classic combo or go crazy w\/ the toppings. waffle fries shakes hit the spot too! open until 1:30 on the weekends! michellec.tv
21380	overpriced, last time i bought real food, made me sick
82569	try the classic bistro salad frisée aux lardons. break the egg so that the lemon yellow yolk flows out, and mix it all together into smoky, sticky mess. it's probably the best salad of the year.
72	go really hungry and get the pork ribs (so salty!), fried cauliflower (whoa! i fan of cauliflower once again) and the corn (to balance the two sides). you'll probably take some of it home
82569	the village voice voted this best tripe in our best of new york poll!
2839	ribs were excellent, but portions small for
72	to drink, the lady should order up seven spice sour and the gentleman, bull in the heather (you can't go wrong with the mix of glenrothes, absinthe and honey)
73138	yumm. must. go. now
1771	go with group so you can say,
232655	get the vegetarian tofu summer rolls as an appetizer. they are light and tasty.
125665	they have pumpkin pancake for fall itssss spook yummy n breakfast served all day
13999	they have hot pre-made soups so you don't have to wait in line. it's to the right after you enter.
73774	you can't go wrong w\/ the soup sammy combo. upsize the soup for buck!
116296	this is it
48682	don't miss the gnochi with spinach
45830	if you sit here long enough you'll get drunk via osmosis
154689	brunch or dinner. doesn't matter. it's always amazing.
21920	try the stracciatella #vegetarian #brunch #killingit (via @foodspotting)
154689	see my full review photos here:
9686	michael is the best server! love this place. everything is good
28925	get the pad see ew! they throw in some korean flavor with the galbi and mango kimchi goodness! the pad thai is really good too with yolky poached egg on top for you to mix around!
50377	pad see ew with green mango kimchi
28925	pad see ew with korean twist: galbi and mango kimchi! what! so good!
38456	very bad service. at one point, the entire crew just sat to eat together!! we had to work hard to get their attention for some service, and when the waitress came, she treated us as we disturbed her.
147510	atmosphere is off the hook!!
47830	egg white english muffin and tuna salad with wheat bagel is good for gym rats looking to get protein fix.
19408	??????????????the best (and most underrated) soup dumplings in nyc, big juicy and cheap as hell.
178106	very generous quantity
43293	get here early for first dibs at highly-coveted table for taiwanese breakfast. don't leave without soup dumplings, and lots of them.
34460	best dumplings and chinese breakfast fare i've had in nyc. i feel like im back home in california. *_* (4 of 4 petals via fondu)
49922	the for margarita special only applies to the small normal margaritas, no special flavors.
30685	i've had several parties here and we never leave disappointed. and it's quiet enough to hear your conversation!
68370	paul, the store manager, is awesome!
17238	lamb is my fav.which is hit or miss sometimes. tender or tough... go in and sit the service is decent and they have flat screen with the latest bollywood music hits. the portions are big too.
17238	best indian in the neighborhood or the only one.
257034	finish everything or get yelled at (speaking from experience)
68595	decent quality... they yell at you if you don't finish everything. and if they think you are initially over ordering they use their own judgement on what to actually bring you -_-
20178	don't expect the employees to talk to you. if i worked here i'd hate my life too.
26197	pepperoni and hot pepper pizza is the best!
26197	the pepperoni and hot pepper combo is awesome!
260093	excellent food!
235080	this place pretends to be jersey diner.
261090	very slow staff whent there to eat and it was empty not regular busy night and it took me more 5 min to get table i just walk away.
43127	overall: meh. relatively expensive for what you get.
19863	their martinis are great. just had their lobster blt...yum.
109481	go there for happy hour. 1\/2 price drafts, well booze and appetizers. tuesdays happy hour is all night, and they have other specials wed, and thursday. get in there!!
261843	half off appetizers are awesome! i always get their delicious calamari and mussels. their drinks are pretty good as well like the lychee or white gummy bear martinis.
33330	no liquor license at the
145041	get there early on sunday..they don't take reservations but the wait is well worth it!
38363	really good fewd, if your new to thai fewd, deff go for the
22719	awesome all you cant eat sushi, seafood, and steak. they also have an unlimited dessert bar! approx $18 lunch, $30 dinner, add little more for weekends. can't miss deal!
38431	the spicy salmon roll is tasty, too!
38431	the miami roll is really good!
24511	heaping helping of sweet potato fries is awesome. just beware--the buffalo chicken sandwich is drenched in buffalo sauce.
20714	breakfast combo #1. can't go wrong with bacon + eggs.
27460	california wrap is great.
95346	only white castle i've seen without the bulletproof glass at the counter. classy!
82569	they brought soft cheesecake with blueberry compote, oranges and passionfruit foam, and mini cupcakes (green tea, coffee, coconut, and mocha) to choice eats- sweet and delicious!
14716	the eskimo dessert and mocha cupcakes with hot ovaltin
953	nice new vietnamese tea n ice cream place. my 1st nyc apt is upstairs.
78275	macarons are perfection, try the oreo and red velvet. coconut tahitian cupcake is delish too!
202698	thai ice tea creme brulee is awesome!
49805	come with small group of friends and order the omakase complete sampler of all their tapas, cookies, and ice creams for only $50!
11466	they should be playing a.n.jell in the background. or the equivalent crooning asian boy band.
2621	they are changing their menu this week. i hope the coconut crema is still around afterwards!
5503	split the fries. you won't finish them unless... you're giant or dinasour
109529	worth the drive from jersey city, better than brownstone in every way!
70380	the chili is good it makes you poop. the good poop not the bad poop.
125639	try the enchiladas rancheras woah... mushroom enchiladas. so good! (via @foodspotting)
7034	have the mochi for dessert. fantastic. 3 pieces.
70388	large coffee with half half and no sugar! (i insist on raw, unprocessed sugar from the office)
25662	if you come here enough, they remember your exact order. and their sandwiches are delicious.
49805	try their grilled cheese simple, delicious, and foolproof
43081	don't leave without trying their milkshakes!
51468	their fry sauce is chipotle mayo for those at home. the burger sauce is great on everything. and get your burger crunchified.
11418	it's no fuddruckers. not really impressed...
39953	the dallas burger is something special. great mix of flavors...crunchified, of course!
52256	try the lousiana burger crunchified nice smokey flavor spice crust, pepper jack cheese, tasso ham, spicy remoulade hot sauce (via @foodspotting)
227224	burger 'specials'
98138	every time i get the french onion soup, pate that comes with cornichon, and lamp chops. lamp chops are so amazing.
15275	some of the most beautiful (and delicious) japanese food you'll ever eat.
24915	impeccable sushi. love all the apps..miso soup w\/ lobster...scallop sushi plus anything fresh that day. top 5 sushi spot in city (maybe even top 3)
134511	my new favorite japanese place. west village, innovative, uber fresh dishes, nigiri, rolls, sashimi..wow. spectacular.
124076	if you work at neighborhood business you receive 10% off!
6318	add beets to any juice you drink. they are sweet enough that you probably won't notice and hella healthy. (i heard)
232265	try the chocolate chimp. 180-320 calories. super delishh!
232265	try their two piece bikini in chocolate. yummmmy! (includes fat burner)
34355	i love the acai drink under
85270	get there before the teens fill it up.
84875	follow on twitter: @lenethevoice
38005	yell at ed. happy new year.
15947	accidental double checking but love the zen grn tea
147509	not sure what other guy was saying, but this place is definitely not kosher.
147509	be extra nice to the pakistani guy who runs the place and he may just give you an extra donut.
143828	free wifi! yay!
133092	the best vegetarian item is the energy wrap, sans the turkey!
132803	the goat cheese omelette is really good, as well as the spicy chicken wrap. they just renovated and it seems to be under new management. it's taking some getting used to. like waitress service? weird.
11315	really small restaurant. if you go there during the lunch rush, the food is delicious, but they're kinda anxious to move butts in and out of there as fast as they can.
50246	friendly staff but long lines. free wifi is nice perk but its slow.
7461	hector was here. check out the www.hectorlatteproject.com
46030	passion iced tea lemonade is where it's at.
25735	you can add generous portion of fresh avocado to your burger for only dollar!
117498	the burgers are great! event food for vegetarians. try the tofu sandwich.
143431	erin get shake and fries too. for old times sake!
29301	blackshack burger with cheese, cajun fries, and chocolate soda... perfect.
205455	western burger all the way
31971	dear hipsters, glam jockeys, wannabe ca in-n-out poseurs: get off the line at shake shack and come here instead. the burgers are 99% as good and no wait. you fools!
143431	pickles are sweet pickles and grilled onions are 50 cents extra.
6103	try the tostada salad (via @foodspotting)
116122	disappointing experience. was it that hard to not put onions on my disappointing burger?
143431	they open at 11 just heads up. almost as good as shake shack.
209553	for those of use who don't have the time or money for shake shack, great burgers at affordable prices
88785	don't let the name
88785	ask for the aqua de jamaica, its superb
120838	unbelievable guacamole and the mushroom tacos are amazing. best bang for your buck in the neighborhood.
49297	$12 for 3 ok-ish tacos, no hard liquor license... i'm afraid this place won't last.
88785	dont miss out on the aguas frescas! they are super refreshing
86003	this place is ghetto! no atm the employees are rude. all around nas-tay!
9962	stick basics here
215956	they now do heated wraps and can toast your bagels!
215956	first egg-nog latte of the season
215956	staff here are great!
27297	great find off the heavily trafficked path in times square.
36865	eat somewhere else. overpriced. not amazing.
201	order mythos, some saganaki and grilled octopus almost in greece!
1562	they always have (world) football on the tv. much appreciated!
24873	try the pear and blackberry tart nom nom nom dessert (via @foodspotting)
24873	try the pan seared salmon with lentils entree option. please excuse the flash (via @foodspotting)
24873	try the maple's mark nom. eileen ng agrees. (via @foodspotting)
1010	if you come here as often as i do the staff memorizes your usual stuff. they are really great! love this starbucks!
29211	great, great staff. always filled with annoying tourists but the best starbucks to go to if you're forced into times square because of work.
57146	dont come on 10 min breaks, youll never get your fix fast enough
29211	seriously amazing weekday morning crew!!
225642	pizza is actually good here
1296	the ham and cheddar biscuits are perfect snack, and there's stumptown coffee.
7599	avocado toast is delicious. get it with hard boiled eggs if soft eggs aren't your thing.
2720	lobster salad sandwich willowtown spring fair. good times.
62189	they have the best calamari and the six o'clock fried rice dish...amazing.
33989	hainanese chicken is very solid.
34460	pretty standard malaysian\/thai fare. nothing really special in chinatown. (2 of 4 petals via fondu)
48997	malaysian chow fun is outstanding!!
25438	great seafood laksa and calamari. slow and unorganized service.
29193	bacon and pepperoni slice. do this thing
29193	vegie slice piled high with deliciousness
106855	immerse yourself in this mediterranean fare, breaded fried liver, feta cigarettes among other turkish nom noms
27648	get either plain, sicilian, or grandma slice with fresh chicken and tomatoes on top
27648	get the plain slice and ask for chicken and tomato on top. seriously the best slice in nyc
54393	come by and have any of your favorite drinks made by yours truly. teehee.
33560	take walk along the water front
1342	say thank you vote for
51971	stopped in for chocolate milk post run and they were all out. so they made me one from scratch on the house! thanks sbux!
98753	best place in town to get egg sandwiches. real eggs, fried on skillet. not nuked like bagel smash.
33560	need to recharge? there's power outlet behind the chips rack.
33560	great bagel selection! they have everything from standard stuff like sesame and poppy to black russian, sundried tomato, oat bran to jalapeño bagels.
33560	there's an elvis impersonator in hoboken who likes to go here in the mornings. tell him
33560	lines get really long on the weekends.
197679	chicken cutlet on hero
3095	don't get the
26060	try the wheatgrass spritzer.
134644	happy hour 4-7 $3 beer,$5 wine and $6 cocktail :))
97363	6-7, $3 belvedere cocktails, $6 belvedere martinis. awesome fried calamari!
97363	really cool bartender!
60211	good craft beer selection
16261	visited on saturday night, it wasn't too busy and the staff where friendly and helpful
66463	i don't see what the fuss is about with this restaurant. roger, my server, was free prompt. refills, asking about the entree, food delivery. he didn't upsell but still good. the food was great!
15925	i had nice time, food was good.
66463	fastest service i've seen from this ihop to date. nye was great! i'll be back again. ^_^
14203	can be very crowded, even at odd hours. waited 20 minutes for table at 3pm.
1338	literally some of the best mexican food in the city. tacos are great and the tortas are amazing. if you're feeling adventurous, go for the lengua.
107530	the fondue is pretty awesome. this is what's left.
11466	vegan... organic... fair trade...? if it's chocolatey and delicious i don't need to know the rest.
91387	get the typical platter! has all the goods
43084	excellent hand rolls; great service; solid reputation
37235	the best sushi in the bronx
173861	try their cajun fries!!!!
32447	crab cake, bone in ribeye the belvenie, neat.....superb!!!
60285	gotta have the banana bread pudding!!
2972	the jack daniels bread pudding is quite good
55911	wifi password is
231094	top notch!
33818	ask for justin or dan as your server! excellent service!
7076	i big fan of their burger. however, if you like it medium, order it medium rare. they're half grade off usually.
152611	filet. get it medium. no need for any condomints. best piece i've eaten in years
130312	everything we had was good. fries were extremely salty though.
78151	i love their pasta fagiole!
20706	very expensive. cross the street and go to cafe latte.
196154	if you are looking for splurge night in harlem, come here. great menu, great spot for date.
80718	on my to-do list... strong coffee and an individual chocolate mousse cake...yummy!
11075	i always get the squash tofu. when kabucha squash is in season, it is the best lunch ever!
235647	get yuba(tofu skin) as an appetizer!! also, luv the dinner combination or fish and healthy side dishes!!
7224	short stack pancakes with ham and home fries. mmmm.
190646	the best meatballs i've ever had...ever. sorry grandma.
15397	the most classic italian in downtown nyc. order one of everything.
334	try the cannoli #italian #dessert #sinful (via @foodspotting)
2374	it's possible to do morton's dinner for under 600 calories! small petit fillet, asparagus, raw oysters.
62083	it's always freezing in here but you can't beat free wifi and decent sandwiches.
22259	the cushy seats are relief after work
6318	stop in and order
60021	yummy i'm comming back for more
205455	the rumora are true, it's alot of food
953	best food ever, if you're shopping in jersey.
26583	counter seats usually immediate. or waiting line can be long but it usually goes fast 20 minutes usual sun wait. no best time to arrive. gotten seated quickly at 10am or 11am... depends on the stars.
55037	do not go to brownstone diner in the evening. the owner threw my wife, three kids (5 and 18 month twins), parents me out of the empty restaurant because he didn't like our stroller. fail.
14783	best oxtail on rice in town.
14366	place is over priced and only one tv to watch sports. ur better off going to irish pub.
58385	order the chilli
65853	one of the best starbucks location to enjoy your coffee and to hangout.
110949	one of the best diners there is.
4463	great biscuits and scambled eggs. adding hot sauce makes them.
208636	great food and friendly service!
13850	their guacamole is absolutely delicious!
38481	best mole hands down!
11466	try the enchiladas suizas must take deep breaths between each bite--they weren't kidding about spicy. slow, lingering burn. love it (via @foodspotting)
97634	free anchovies on any pie you buy, if you ask for it. they're bit salty but goes great with some pies.
39231	free soda with pizza during lunch!
211150	not lot of seating room so don't come with super huge group.
33575	chicken tikka with daal saag + cauliflower and brown rice. yum!
217609	my gosh they have terrible service here. takes firever to get the attention of the servers and expect to wait at least 20 mins for food to be served after ordering.
71290	been here at 3 different times, each time the service has gotten worse, i will absolutely never step foot in this establishment again!!
254563	the food was great, but the service takes too long.
97250	this place is bangin'
54471	ordered pitcher of sangria..was buzzed off glass and half! worth $18!
50223	the pizza is great here, but def try their burgers or their grilled chicken sandwiches, make sure you get the fries! top quality food here!
27184	try the mac and cheese so amazingly good (via @foodspotting)
27184	try the celsius burger mmmm. so good (via @foodspotting)
22595	get the snowcap... spiked coffee with whipped cream on top!
98821	not bad..not great.. but if your hungry and in hurry it will do.
52992	spicy crunchy shrimp roll is to die for. phenomenal
50134	ice cream ice cream we all love ice cream!
65107	order the pork fried dumplings (it says 4 but they always give you 5) and sesame pancake with beef. decent meal, and great deal at $2.75!
41996	this mcdonalds is too fancy for me
1342	say thank you vote for
51975	no decaf iced coffee
63432	#estebantip: don't order burgers because they won't sell you one.
4154	very nice spot lots of characters to watch!
1342	at least the shape of this place is conducive to lines, because that's all they have here.
25	may have finally found the best shakshuka in nyc...
164530	the key is to keep your eyes locked on your salad. never lose track of it!
48678	all of the wait staff (myself included) can't wait to serve you delicious food!
13463	go to le pain quotidien and order baguette sandwich to go because you can't order the baguette sandwiches when you sit at table.
46494	great organic wines, for just $5-$6\/ glass. food always seems to be fresh and presentation beautiful.
32675	the gm daniela is the best! she will assure good experience for guests in this unique concept.
135425	the mochachino is delightful surprise! perfect for summer afternoon pick-me-up!
53938	try the mushrooms in the hot food salad bar.
122031	get the grey dog club with turkey on cranberry whole wheat. you won't regret it.
542	3 words: get the nachos!!! chips are cooked to order. effin awesome.
147677	this place is overrated.
199027	portobella parm salad for cheese shroom lovers
30820	excellent food and very good coffee. staff can be little too cool for school but the place is relaxing and big -- almost surprisingly big for chelsea.
34461	the #7 with turkey, brie, apples and raspberry mustard is phenomenal. especially the raspberry mustard. get it on nine grain.
133605	atmosphere and food are amazing. people who work here are so fan
261873	can't tell who works here and who is customer.
107530	hipster comfort food, love the blt or the egg sandwiches
13999	order via app or online to beat the long lunch lines and go straight to the register to pick up your order.
36202	they have brown rice now!!
26055	worst chipotle i've ever been to. they skimp on everything! if you have craving some time there are other locations close by
28880	come hungry for lunch specials. you will get lot of food. chirashi bowl and sura tanmen is very satisfying here.
82569	they brought fried chicken on buttermilk biscuit with gravy and coleslaw, brasied shortribs on challah, seared pork chop on challah, muffalata and crispy goat cheese on flauta bread to choice eats!
429	the buttermilk biscuit with fried chicken, cole slaw, and gravy is the best i've had in new york
237785	the eggs, cheese and salmon on biscuit perfect for weekend brunch. btw, din looks like wil smith soooo cute.
16255	rent this place out for 30 person byob party on weekend afternoon
26055	hungry? ask for pickle and await the entire bowl!
191	try the fresh garlic and pepperoni pizza
43616	best sweet potato fries ever
263104	delux stuffed slice was awesome
33575	egg n cheese on ciabatta is the move. they steam the egg with the espresso machine!! mind blowing!!
193062	had to wait awhile for table, but the scones, man, the scones.
49522	christmas brew is so good. and the maple blueberry scone
34323	try the mallomars i've dreamt about them the past week.
31742	try the pizza
4787	perhaps the best pizza in the neighborhood. their hot dishes are no joke though. spagetti and meatballs are off the hook. pinwheels are killer too.
193062	haven't found better pizza in the city than this really, the crust is nice and crispy, scrumptious.
82569	can't wait for these guys to join us at choice eats 2011!
11075	try the chayote pobleno jalapeno margarita. soooo good!
31392	try the bloody maria. yum.
153263	get the guac! great vibe!
124076	halibut, pork chop and asparagus. and of course an el diablo margarita!
142939	flower margarita is the best drink in the world.
15761	the bloody mary with jalapeno tequila is super spicy and delectable. try the shrimp enchiladas it was one of the best mexican dishes i have had.
59612	the chicken roll is perfect. (4 of 4 petals via fondu)
55150	matador combo...hands down...best deal. share with (maybe 2?) other people. get the sangria... it's pricey but strong and good!
7461	great place. still unknown by too many to make it zoo. too many places in the neighborhood are getting too loud. great chicken.
21496	fried calamari is truly amazing!!!
90033	the gnocchi con pesto pairs nicely with sauvignon blanc for hearty dinner.
66463	i enjoyed their happy hour from 4pm 12midnight monday friday. this def seems like the place to be downtown brooklyn. great service, great food, great atmosphere, and great prices! bbs ^_^
21442	for most intents and purposes, if you are looking for something special, go across the street to junior's, otherwise this is still fun place to go with friends. order the 2,000 calorie cookie desert
102	i feel bad for the staff, the patrons are some of the rudest, ungrateful non-tipping d-bags i've ever seen.
12533	yale gurney lived in fort greene for brief time. and he ate at applebee's couple of times. yalegurney.com
56153	sit at the bar during happy hour and get half off appetizers and drinks! #thankmelater
25438	best soup dumplings in the world. also try the drunken crab.
48103	the scallion pancakes are must have side dish!
20092	steamed pork buns are must!
92611	there croquetas de bacalao is to die for!!!
43367	red sangria is the best!
125665	mark. rocks ur sox off. friendly n sweetheart
8051	order your sandwich toppers one at time, or else the service here will get stingy with your fixins
22719	best classic chinese place in nyc! classic ho fun w\/ beef all the way!
201672	scallion pancakes are the best!
28031	get the sesame pancake with vegetables. delivious and so much better than it sounds.
59672	worst starbucks in the area. sigh
180473	peppermint mocha is back, yay!
36377	the fries are really seasoned, great flavor.
43081	you need to try their oreo milk shake. it's thick, creamy, and absolutely must for hot summer day!
238527	enormous sandwiches. get the same sandwich every day, but somehow the price
50489	always unfortunately disappoints. the bagels just aren't that good. if you have time, go to somewhat nearby ess bagel. (2 of 4 petals via fondu)
37695	shrimp was overcooked, food seemed microwaved, pane e vino down the street is much better place to eat,
72943	absolutely the worst service ever... everything just went downhill after we walked in ... they are overly priced for small portions
63432	open late. not far from path station if you live outside hoboken.
242524	confirmed, the music in here is awful. come in without headphones and pray for sweet, sweet death.
139608	okay burgers, tasty sweet potato fries, but stay away from the broccoli soup! yuck
24915	shells la nat and anything else brian wilkins orders!
38133	awesome martinis, amazing bar..
38133	love this place! saw steve martin, kevin kline and beyonce while dining here..
39203	try the filet mignon at the bar
12215	check out the daily specials. ask for joe, he's the best...usual find him at the bar inside the restuarant.
215988	this place is amazing and the arsheed family is so awesome!
7757	try the middle-eastern pastries.
115260	the french toast bagel with their cinnamon raisin cream cheese. absolutely amazing. i get it every single time!
24545	everything is so good, but french toast bagels make any day better.
216886	i'm not sure what i expected ordering shrimp and calamari caesar salad from diner, but i was thoroughly disappointed. not the best service \/ atmosphere either (2 of 4 petals via fondu)
186359	definitely all or nothing.
41408	delicious burgers and the hot dogs rock too! free toppings are the best! second only to shake shack!
80487	ask the cashier to throw couple fries in the bag no charge- they always give me full cup
12215	shaken black tea lemonade sweet
105848	5 leaf salad is the best!!!
10244	an oasis in the desert that is this stretch of north theater district. skip the sheraton and head to this classy cozy bar.
78275	meal fit for the queen. my faves: rec wine pairings, risotto, suckling pig, blood orange chocolate mousse, dragonfruit sorbet, sweet cart
7067	the worst service ever. if you find yourself in bar, run away!
4670	let them pair wines got you. their choices are perfect.
57426	it's cafe version of the cheesecake factory restaurant. it's located right next to the movie theater. great place to grab bite before or after the movie!
34018	yousef the bartender will take good care of you.
34018	the beignets are out of this world but take 20 minutes to.prepare. try.the chocolate sauce. unbelievable.
150051	everything on the menu is good. seriously, everything. i've tried pretty much the entire menu. go for the drink special. sunday is peach belini day, and i highly recommend getting one.
92532	veal meatballs appetizer is excellent
55316	the vegetable juice with whey protein is great.
35600	get the confetti cookies...
55428	horrible service. slow service.
76890	its not the worst it depends when you come in if you come in before they close well then yeah its shity everything is homemade from sauce, meatballs, mushrooms,basil,eggplant. who can say that??
76890	and in two weeks they are taking credit cards ... calm down its coming !!!! and i highly doubt for 2.50 they are going to charge credit cuz for that have the $$$$ .. how sad !?!
7128	of all the diners in cheslsea and the village, this is my favorite. good food, well priced. cute place.
11282	the bathrooms have that liquid soap that smells like wild cherry.
287	average pizza, awful (slow, surly) service. don't know who ray is, but i'm not fan.
146757	leave and never come here
29745	bad service and food. the menu is not that diverse either.
53938	try the pumpkin spice latte. it's pretty good.
7924	try coffee from the new clover machine. each cup is brewed fresh!
13999	secret downstairs seating is extra stroller friendly cozy (yes, there is an elevator).
215956	nice venue, but no baby changing facilities in the restroom
558	mix it up with the brooklyn italian mob
129	they'll speak italian to you if you're cool enough!
558	garlic knots are on point
558	get the garlic knots. also, best pizza in nyc.
